task,worker,label,gt
t189,w608,4,1
t397,w130,3,3
t634,w161,3,3
t547,w59,5,5
t78,w657,3,2
t165,w537,5,5
t670,w816,3,3
t558,w492,2,3
t171,w47,3,3
t693,w413,5,5
t593,w656,5,5
t368,w399,3,3
t643,w391,5,5
t269,w277,2,2
t93,w585,3,3
t406,w830,3,3
t189,w541,1,1
t554,w273,3,1
t141,w486,5,5
t1003,w508,4,3
t712,w42,5,5
t486,w654,2,2
t403,w653,3,3
t833,w462,3,3
t144,w459,3,3
t858,w793,3,3
t420,w700,3,3
t791,w461,3,3
t258,w173,5,5
t226,w39,2,3
t291,w165,5,5
t66,w626,5,5
t626,w649,3,3
t401,w451,3,1
t25,w236,3,3
t818,w269,1,5
t281,w419,5,5
t300,w280,3,3
t269,w775,3,2
t644,w73,1,1
t559,w67,4,1
t664,w539,3,3
t932,w548,5,5
t482,w409,1,5
t191,w822,3,3
t847,w296,3,3
t508,w230,5,1
t807,w254,3,3
t1006,w65,5,5
t40,w761,5,5
t64,w539,5,5
t419,w630,2,2
t66,w454,5,5
t27,w816,3,3
t634,w226,3,3
t379,w351,5,5
t896,w539,3,3
t1030,w453,3,3
t698,w26,5,5
t519,w665,3,3
t607,w507,5,5
t73,w760,4,4
t360,w372,3,3
t874,w707,5,5
t786,w116,4,4
t818,w763,1,5
t260,w313,1,3
t44,w571,3,3
t164,w174,3,3
t395,w216,4,5
t851,w235,3,3
t201,w575,5,3
t801,w393,3,3
t822,w753,5,5
t106,w440,5,5
t692,w590,1,3
t842,w249,1,1
t788,w355,3,3
t30,w406,3,3
t793,w241,3,3
t46,w722,3,2
t949,w687,3,3
t986,w461,4,4
t970,w313,3,3
t252,w457,1,1
t620,w539,3,3
t54,w700,1,3
t533,w157,3,3
t613,w451,3,3
t278,w104,3,3
t169,w534,3,3
t179,w671,4,5
t714,w204,3,3
t15,w545,1,1
t641,w775,4,5
t957,w783,5,5
t467,w213,5,5
t530,w347,5,4
t286,w173,2,2
t862,w375,2,3
t391,w754,3,3
t913,w432,3,3
t368,w387,3,3
t597,w392,3,3
t205,w278,5,3
t703,w594,3,3
t479,w719,2,5
t248,w458,5,5
t728,w402,4,4
t377,w814,3,3
t927,w268,5,5
t532,w335,5,5
t476,w529,5,5
t729,w835,3,3
t922,w260,3,3
t409,w604,5,3
t421,w33,5,5
t80,w502,1,1
t90,w261,3,3
t844,w573,5,5
t711,w351,3,3
t124,w343,1,1
t124,w146,1,1
t1042,w648,3,3
t209,w695,3,3
t778,w584,1,3
t230,w606,3,3
t667,w157,4,4
t454,w679,3,3
t537,w639,4,4
t502,w254,5,5
t130,w316,5,5
t396,w730,1,3
t175,w471,5,5
t565,w69,5,5
t105,w771,3,3
t647,w431,3,3
t313,w775,5,5
t639,w75,3,1
t660,w568,2,3
t270,w515,1,3
t450,w451,3,3
t482,w36,1,5
t516,w158,3,3
t371,w767,5,3
t682,w594,1,5
t272,w729,3,3
t62,w77,3,5
t851,w151,3,3
t22,w625,3,2
t588,w417,5,3
t415,w779,3,3
t558,w557,3,3
t163,w750,3,3
t20,w149,3,2
t294,w534,3,3
t980,w516,5,5
t729,w193,3,3
t995,w309,3,3
t535,w354,3,5
t53,w302,3,3
t29,w54,3,3
t666,w139,3,3
t795,w616,5,5
t966,w55,2,3
t910,w764,3,3
t420,w110,3,3
t295,w420,3,3
t584,w656,3,3
t751,w369,3,3
t989,w478,3,3
t389,w68,3,3
t737,w480,2,2
t687,w365,1,5
t401,w195,5,1
t97,w229,3,3
t552,w75,1,5
t790,w737,3,3
t155,w672,5,4
t435,w292,3,3
t1003,w505,4,3
t664,w246,2,3
t692,w806,1,3
t496,w576,4,4
t626,w680,3,3
t36,w577,5,5
t110,w249,2,2
t402,w527,1,3
t64,w412,3,5
t313,w735,5,5
t397,w420,3,3
t479,w740,2,5
t866,w117,3,3
t393,w769,5,5
t528,w487,3,3
t535,w239,5,5
t44,w335,3,3
t1019,w31,1,5
t861,w821,3,3
t0,w584,3,2
t702,w692,5,5
t792,w603,3,3
t845,w248,1,4
t104,w168,3,3
t551,w760,1,1
t706,w341,3,3
t1031,w731,5,5
t1006,w60,5,5
t70,w798,3,3
t64,w543,5,5
t96,w629,3,3
t242,w403,5,5
t964,w195,5,5
t879,w570,5,5
t487,w534,5,5
t766,w767,5,5
t1001,w485,3,3
t729,w138,3,3
t415,w183,3,3
t165,w304,5,5
t113,w661,5,5
t189,w734,1,1
t416,w185,1,5
t629,w741,3,3
t682,w364,1,5
t797,w613,5,5
t383,w431,3,3
t1043,w186,3,3
t172,w338,5,5
t499,w787,3,3
t576,w84,3,3
t54,w676,5,3
t286,w39,2,2
t20,w760,2,2
t747,w395,5,5
t921,w700,3,3
t581,w272,3,3
t249,w170,3,3
t936,w765,1,1
t1043,w244,3,3
t371,w795,3,3
t1044,w569,3,3
t731,w674,3,3
t130,w767,3,5
t521,w197,5,5
t709,w324,1,5
t669,w34,3,3
t874,w600,5,5
t535,w661,5,5
t315,w625,3,3
t542,w616,1,5
t438,w752,3,3
t285,w216,5,5
t544,w85,3,3
t50,w810,3,3
t167,w599,3,3
t667,w457,4,4
t89,w507,1,4
t93,w421,3,3
t769,w396,3,3
t956,w468,3,3
t550,w500,5,5
t895,w583,2,2
t567,w54,3,3
t854,w241,5,5
t716,w552,1,3
t518,w641,3,3
t830,w748,3,3
t294,w440,3,3
t604,w31,4,1
t638,w435,3,3
t890,w342,3,3
t237,w751,3,3
t1046,w423,3,3
t899,w54,4,5
t536,w57,5,5
t103,w126,5,5
t267,w316,5,4
t442,w779,3,5
t990,w499,3,5
t51,w124,5,5
t887,w287,3,3
t107,w465,1,5
t646,w779,3,3
t729,w803,3,3
t200,w35,3,1
t216,w424,5,5
t1035,w466,3,3
t807,w789,3,3
t709,w609,5,5
t488,w756,3,1
t116,w554,3,3
t549,w800,3,3
t705,w586,1,3
t274,w822,3,3
t945,w727,2,3
t669,w325,3,3
t711,w820,3,3
t873,w677,3,3
t15,w169,1,1
t513,w746,4,4
t742,w95,5,5
t841,w764,5,5
t664,w578,3,3
t1043,w138,2,3
t1045,w341,3,3
t889,w445,4,5
t729,w373,3,3
t396,w439,3,3
t911,w1,5,1
t568,w656,2,2
t588,w502,3,3
t153,w716,3,3
t315,w204,1,3
t227,w688,3,2
t778,w95,1,3
t775,w623,3,3
t293,w749,5,5
t303,w344,1,1
t624,w797,1,3
t391,w723,3,3
t717,w651,3,3
t557,w767,5,1
t377,w119,3,3
t530,w229,5,4
t23,w448,3,3
t163,w374,3,3
t421,w306,5,5
t693,w60,5,5
t428,w383,3,3
t436,w465,3,3
t817,w59,3,3
t420,w5,3,3
t513,w323,5,4
t704,w140,5,5
t937,w807,5,5
t342,w369,2,3
t406,w780,1,3
t196,w643,3,3
t289,w371,3,3
t1006,w456,5,5
t116,w643,3,3
t527,w577,3,3
t409,w224,1,3
t949,w821,1,3
t320,w632,3,3
t982,w136,3,3
t740,w700,1,3
t1007,w450,3,3
t1018,w187,4,5
t950,w524,3,3
t748,w386,5,5
t203,w788,3,3
t109,w690,3,3
t964,w78,5,5
t330,w547,3,3
t949,w442,3,3
t692,w680,1,3
t502,w559,5,5
t795,w257,5,5
t988,w278,3,3
t555,w7,5,5
t700,w532,5,5
t237,w661,3,3
t579,w519,3,3
t96,w225,3,3
t524,w166,3,3
t743,w63,3,3
t3,w111,3,3
t749,w569,4,3
t1025,w755,3,3
t787,w560,3,3
t379,w719,5,5
t1013,w408,2,3
t1011,w674,1,3
t39,w184,5,5
t918,w316,3,3
t965,w388,1,3
t522,w768,3,3
t604,w728,4,1
t126,w389,1,3
t471,w391,3,5
t43,w2,3,3
t758,w471,1,1
t96,w808,3,3
t452,w454,5,5
t923,w143,3,3
t829,w500,3,3
t246,w46,5,5
t786,w442,5,4
t1000,w493,1,3
t383,w181,3,3
t381,w102,3,1
t506,w109,5,4
t953,w778,5,5
t882,w757,5,5
t277,w824,4,4
t263,w720,5,5
t1000,w423,1,3
t601,w76,3,3
t480,w662,1,1
t855,w779,3,3
t93,w451,3,3
t518,w747,3,3
t436,w538,3,3
t583,w815,5,5
t937,w303,5,5
t818,w828,1,5
t866,w748,3,3
t52,w476,5,5
t288,w84,3,3
t219,w307,1,3
t1031,w621,5,5
t1004,w78,3,3
t120,w84,4,4
t973,w810,5,5
t596,w586,3,3
t259,w294,3,3
t346,w109,3,3
t419,w648,3,2
t700,w630,5,5
t183,w606,4,4
t812,w323,5,5
t600,w206,5,4
t308,w505,3,3
t757,w700,2,2
t883,w797,1,5
t393,w277,5,5
t805,w29,2,2
t794,w244,3,5
t505,w11,5,4
t684,w110,1,1
t762,w50,3,2
t228,w618,3,3
t538,w132,5,5
t497,w219,5,5
t96,w455,3,3
t1024,w451,4,4
t451,w302,5,5
t28,w283,5,5
t562,w155,3,3
t140,w606,1,3
t195,w755,3,3
t24,w35,5,5
t958,w92,3,1
t743,w406,3,3
t199,w758,3,3
t214,w190,3,3
t280,w158,3,3
t793,w273,3,3
t9,w276,3,3
t550,w675,5,5
t196,w435,3,3
t416,w436,3,5
t137,w767,3,3
t397,w376,3,3
t630,w100,3,3
t11,w743,1,3
t269,w735,3,2
t448,w59,1,3
t729,w57,3,3
t896,w10,3,3
t499,w273,3,3
t609,w624,5,5
t335,w219,4,5
t193,w39,5,5
t1050,w493,3,3
t1024,w671,4,4
t821,w527,5,5
t368,w486,3,3
t823,w207,2,3
t887,w657,3,3
t518,w702,3,3
t157,w450,1,5
t599,w577,2,3
t807,w784,3,3
t402,w219,3,3
t524,w198,3,3
t668,w157,2,3
t764,w54,1,3
t951,w820,3,3
t959,w478,4,4
t652,w373,3,3
t888,w628,3,3
t930,w508,3,3
t760,w240,3,3
t976,w662,4,4
t185,w318,3,3
t242,w396,5,5
t505,w139,4,4
t306,w22,5,5
t327,w643,3,3
t540,w302,3,3
t723,w526,3,3
t182,w666,5,5
t595,w451,3,5
t933,w815,5,5
t109,w396,3,3
t528,w779,3,3
t639,w395,1,1
t608,w244,3,3
t114,w49,5,5
t174,w200,5,5
t330,w173,3,3
t169,w331,3,3
t917,w13,3,3
t206,w10,4,4
t922,w822,3,3
t394,w5,5,5
t634,w728,3,3
t467,w126,5,5
t1035,w58,3,3
t255,w527,3,3
t755,w227,1,1
t95,w808,3,3
t633,w493,3,3
t1034,w764,3,3
t941,w1,3,3
t130,w752,5,5
t1036,w423,3,3
t490,w700,4,4
t426,w420,5,5
t608,w186,3,3
t603,w635,3,3
t766,w603,1,5
t979,w420,3,3
t10,w659,3,3
t357,w426,4,5
t795,w117,5,5
t35,w669,3,5
t858,w307,3,3
t776,w535,2,3
t959,w178,5,4
t361,w625,3,3
t695,w546,2,2
t35,w187,5,5
t66,w657,5,5
t965,w525,3,3
t258,w511,5,5
t879,w644,5,5
t958,w313,3,1
t893,w655,3,3
t714,w529,3,3
t559,w244,4,1
t749,w718,3,3
t343,w404,5,5
t559,w614,1,1
t546,w734,5,5
t582,w567,2,3
t485,w571,3,3
t1002,w10,3,3
t780,w802,3,3
t642,w641,1,4
t991,w445,5,5
t323,w420,5,5
t603,w660,3,3
t352,w518,3,3
t602,w180,5,5
t137,w127,2,3
t412,w124,3,3
t688,w229,3,3
t947,w103,3,5
t369,w471,3,3
t928,w643,2,3
t289,w651,3,3
t339,w102,3,3
t917,w547,3,3
t939,w706,3,3
t1035,w13,3,3
t110,w199,3,2
t805,w368,3,2
t155,w618,4,4
t130,w37,5,5
t72,w541,3,3
t253,w537,2,3
t880,w207,5,5
t433,w214,5,5
t280,w646,2,3
t1,w754,3,3
t731,w17,3,3
t719,w744,1,3
t699,w236,2,3
t347,w95,5,5
t475,w630,1,3
t665,w391,5,5
t451,w126,5,5
t841,w763,5,5
t1045,w204,3,3
t251,w304,5,4
t40,w407,5,5
t255,w765,3,3
t286,w84,2,2
t560,w62,4,2
t960,w585,1,1
t574,w239,3,5
t893,w236,3,3
t460,w753,4,4
t802,w445,5,5
t112,w731,5,5
t888,w557,3,3
t476,w623,5,5
t374,w700,3,3
t1045,w169,3,3
t705,w563,1,3
t453,w581,3,3
t930,w188,3,3
t783,w158,3,3
t883,w480,5,5
t719,w795,4,3
t249,w118,1,3
t985,w180,3,5
t733,w727,5,5
t746,w390,3,3
t999,w633,3,3
t938,w517,3,3
t423,w811,5,5
t116,w148,3,3
t844,w524,1,5
t438,w566,3,3
t516,w606,3,3
t933,w453,4,5
t12,w448,1,1
t561,w561,3,1
t96,w254,3,3
t527,w575,3,3
t557,w789,1,1
t633,w665,3,3
t564,w336,3,3
t660,w342,2,3
t258,w236,4,5
t304,w169,3,3
t726,w807,3,3
t452,w530,5,5
t313,w326,5,5
t1006,w464,5,5
t330,w368,3,3
t935,w583,5,5
t828,w9,4,4
t716,w346,3,3
t281,w733,5,5
t729,w698,3,3
t631,w61,2,2
t879,w350,5,5
t777,w160,5,5
t701,w442,5,5
t726,w619,3,3
t222,w222,3,3
t562,w72,3,3
t516,w182,3,3
t202,w812,5,5
t524,w84,3,3
t1025,w733,1,3
t406,w65,3,3
t618,w819,3,3
t699,w237,2,3
t607,w804,5,5
t802,w471,5,5
t151,w598,5,5
t855,w241,3,3
t922,w651,3,3
t476,w672,5,5
t881,w651,4,3
t744,w655,5,5
t829,w769,2,3
t265,w761,4,5
t634,w505,3,3
t963,w445,5,5
t516,w303,3,3
t337,w71,3,3
t939,w150,3,3
t423,w49,5,5
t39,w401,5,5
t485,w451,3,3
t526,w467,3,3
t327,w639,3,3
t917,w373,1,3
t161,w807,3,3
t883,w424,1,5
t472,w492,3,3
t66,w8,5,5
t180,w832,5,5
t4,w323,3,3
t871,w446,4,5
t169,w693,3,3
t1049,w634,3,5
t219,w377,1,3
t295,w801,3,3
t582,w718,2,3
t792,w478,3,3
t543,w159,3,3
t585,w830,5,5
t778,w189,3,3
t923,w74,3,3
t778,w763,3,3
t153,w7,3,3
t821,w488,5,5
t631,w392,2,2
t322,w318,3,3
t229,w760,3,3
t1032,w802,5,5
t855,w208,3,3
t920,w345,5,5
t68,w600,2,3
t482,w344,1,5
t784,w310,5,5
t794,w104,5,5
t76,w448,5,5
t1029,w159,5,5
t269,w163,3,2
t105,w822,3,3
t172,w60,5,5
t1011,w830,3,3
t501,w600,3,3
t805,w792,3,2
t253,w54,2,3
t757,w721,2,2
t25,w227,3,3
t956,w426,3,3
t689,w243,2,2
t25,w48,3,3
t63,w74,3,3
t722,w512,3,3
t825,w19,3,3
t361,w133,3,3
t951,w277,3,3
t229,w41,3,3
t545,w420,5,5
t82,w137,2,2
t679,w50,3,3
t41,w799,4,5
t458,w200,5,5
t316,w154,3,3
t1015,w475,4,4
t1043,w443,2,3
t55,w107,3,3
t93,w377,1,3
t105,w467,3,3
t391,w187,1,3
t379,w37,5,5
t392,w171,5,5
t965,w580,1,3
t1010,w55,5,5
t296,w515,3,3
t862,w786,3,3
t364,w368,5,5
t647,w6,2,3
t292,w646,3,3
t1038,w665,3,3
t403,w412,3,3
t678,w200,4,4
t1019,w154,5,5
t758,w791,1,1
t835,w333,3,3
t319,w808,3,3
t120,w425,5,4
t994,w306,3,1
t291,w68,5,5
t677,w585,1,1
t693,w127,2,5
t227,w729,3,2
t810,w700,5,5
t485,w414,3,3
t555,w30,5,5
t326,w802,3,3
t379,w418,5,5
t391,w0,3,3
t1044,w356,3,3
t610,w398,4,3
t896,w315,1,3
t701,w1,5,5
t383,w14,3,3
t62,w633,5,5
t982,w619,3,3
t88,w566,3,2
t660,w158,2,3
t165,w105,5,5
t219,w103,3,3
t1047,w365,3,3
t602,w231,5,5
t130,w529,5,5
t390,w205,3,3
t575,w823,2,3
t194,w50,3,3
t244,w644,3,3
t745,w30,5,5
t107,w402,3,5
t823,w633,3,3
t115,w265,3,1
t537,w334,4,4
t467,w497,5,5
t14,w689,2,5
t115,w410,1,1
t47,w758,3,3
t529,w650,5,5
t1025,w192,1,3
t814,w168,5,5
t368,w50,3,3
t75,w210,3,3
t833,w609,3,3
t107,w798,3,5
t872,w253,3,3
t394,w781,5,5
t790,w124,3,3
t12,w171,1,1
t283,w403,5,4
t773,w336,1,3
t603,w200,3,3
t260,w656,1,3
t485,w786,3,3
t230,w745,3,3
t389,w787,3,3
t115,w495,5,1
t51,w225,5,5
t119,w669,5,5
t203,w332,3,3
t461,w697,3,3
t859,w236,4,5
t990,w506,5,5
t21,w22,1,5
t596,w722,3,3
t257,w382,5,5
t632,w299,4,5
t445,w593,3,3
t474,w615,3,3
t222,w138,2,3
t139,w751,5,5
t967,w110,5,5
t608,w806,3,3
t49,w442,3,3
t90,w493,3,3
t258,w478,5,5
t561,w752,3,1
t742,w298,5,5
t559,w534,4,1
t249,w826,3,3
t67,w181,5,5
t369,w242,3,3
t980,w432,5,5
t934,w778,5,5
t1034,w647,3,3
t519,w454,3,3
t764,w95,1,3
t304,w253,3,3
t900,w382,2,2
t965,w583,3,3
t157,w442,3,5
t488,w405,1,1
t397,w236,3,3
t7,w84,3,3
t732,w138,5,5
t766,w789,3,5
t794,w268,5,5
t692,w58,3,3
t560,w191,2,2
t711,w273,3,3
t596,w585,3,3
t627,w647,3,3
t98,w184,1,5
t44,w442,3,3
t278,w213,3,3
t416,w230,3,5
t879,w605,5,5
t72,w670,3,3
t148,w313,3,3
t900,w460,3,2
t422,w627,3,3
t252,w726,5,1
t35,w17,1,5
t1000,w628,1,3
t304,w539,3,3
t929,w667,3,3
t585,w626,1,5
t860,w295,5,3
t917,w320,5,3
t230,w81,3,3
t652,w159,2,3
t32,w110,5,5
t207,w442,3,3
t731,w425,3,3
t393,w400,5,5
t1006,w40,5,5
t279,w127,5,5
t811,w326,5,5
t282,w787,4,4
t597,w323,1,3
t96,w37,3,3
t393,w356,5,5
t863,w734,2,3
t523,w277,3,3
t401,w356,1,1
t263,w706,1,5
t805,w710,2,2
t390,w406,2,3
t165,w743,5,5
t257,w220,3,5
t13,w697,3,3
t313,w789,5,5
t235,w522,3,3
t1019,w494,5,5
t852,w601,1,1
t667,w681,1,4
t216,w399,5,5
t667,w392,3,4
t666,w121,3,3
t174,w760,5,5
t144,w333,3,3
t340,w652,3,3
t1043,w23,1,3
t682,w427,3,5
t904,w794,3,3
t622,w340,5,4
t167,w279,3,3
t794,w480,3,5
t953,w506,5,5
t495,w502,3,3
t428,w413,3,3
t10,w277,3,3
t610,w256,4,3
t985,w589,4,5
t985,w300,5,5
t534,w450,5,5
t491,w722,1,5
t377,w751,3,3
t189,w403,1,1
t330,w63,3,3
t978,w68,2,2
t242,w428,5,5
t652,w413,2,3
t614,w513,1,3
t401,w285,1,1
t103,w564,5,5
t823,w594,2,3
t243,w351,3,3
t527,w250,1,3
t442,w68,3,5
t267,w170,4,4
t100,w639,2,3
t648,w531,3,2
t849,w820,5,5
t382,w164,1,1
t559,w424,4,1
t75,w327,3,3
t935,w135,5,5
t60,w447,5,5
t265,w152,1,5
t385,w638,1,1
t813,w507,3,3
t130,w67,5,5
t345,w611,1,5
t687,w107,5,5
t401,w578,1,1
t960,w484,1,1
t84,w47,3,3
t750,w168,3,3
t249,w797,1,3
t244,w256,3,3
t1026,w619,1,1
t355,w343,3,3
t185,w530,3,3
t407,w89,5,3
t572,w697,5,5
t280,w409,3,3
t737,w48,3,2
t339,w165,3,3
t947,w52,3,5
t557,w406,1,1
t517,w610,5,5
t374,w60,3,3
t809,w758,3,3
t610,w372,3,3
t935,w502,5,5
t813,w15,2,3
t115,w358,5,1
t776,w160,3,3
t901,w698,3,3
t1019,w27,5,5
t667,w432,4,4
t182,w578,5,5
t827,w263,3,3
t183,w41,5,4
t37,w72,1,3
t1036,w577,3,3
t574,w31,5,5
t18,w408,3,3
t195,w420,3,3
t416,w678,1,5
t471,w626,5,5
t682,w709,5,5
t655,w36,3,5
t871,w214,4,5
t30,w745,3,3
t321,w467,3,3
t81,w775,5,5
t561,w657,3,1
t559,w118,5,1
t327,w182,3,3
t438,w798,3,3
t741,w623,3,3
t873,w228,3,3
t163,w507,3,3
t382,w739,1,1
t748,w605,5,5
t292,w83,3,3
t156,w154,3,3
t1041,w450,5,3
t251,w412,5,4
t59,w820,4,4
t231,w665,1,3
t945,w531,3,3
t558,w186,2,3
t414,w277,3,3
t462,w550,1,3
t995,w200,3,3
t824,w48,5,5
t177,w66,2,2
t846,w408,5,4
t223,w498,5,4
t30,w479,3,3
t159,w582,1,3
t761,w744,3,3
t901,w559,3,3
t163,w186,3,3
t695,w346,2,2
t1011,w440,1,3
t124,w121,3,1
t623,w798,2,3
t907,w379,3,3
t298,w450,5,5
t229,w58,3,3
t473,w332,5,5
t137,w541,3,3
t570,w333,3,3
t322,w61,1,3
t41,w289,5,5
t98,w166,5,5
t526,w77,3,3
t15,w784,3,1
t484,w411,5,5
t1006,w606,5,5
t486,w524,2,2
t742,w826,5,5
t187,w408,3,3
t229,w391,3,3
t162,w127,3,3
t96,w156,1,3
t574,w818,5,5
t670,w631,3,3
t212,w346,3,3
t351,w740,5,5
t386,w241,3,3
t604,w115,4,1
t653,w241,4,4
t553,w349,1,5
t207,w103,3,3
t206,w455,4,4
t115,w486,3,1
t265,w219,5,5
t1005,w751,5,5
t502,w666,5,5
t636,w644,5,3
t761,w795,3,3
t788,w592,3,3
t607,w51,5,5
t468,w584,3,3
t558,w426,2,3
t742,w780,5,5
t867,w722,4,5
t502,w517,5,5
t982,w751,3,3
t621,w396,5,5
t387,w426,2,2
t961,w705,5,5
t290,w494,1,3
t917,w187,3,3
t675,w287,4,4
t218,w123,5,5
t119,w242,5,5
t702,w389,5,5
t567,w524,3,3
t72,w664,3,3
t35,w500,1,5
t608,w204,3,3
t185,w643,3,3
t984,w163,3,1
t481,w361,5,5
t365,w93,3,3
t312,w246,3,3
t390,w337,2,3
t247,w605,3,3
t65,w472,1,3
t201,w579,5,3
t338,w345,2,2
t801,w91,5,3
t617,w231,5,5
t290,w764,3,3
t390,w301,2,3
t292,w39,3,3
t575,w273,3,3
t340,w294,4,3
t517,w257,5,5
t692,w492,3,3
t811,w744,5,5
t216,w580,5,5
t436,w179,3,3
t1013,w593,3,3
t929,w820,3,3
t569,w303,3,3
t836,w574,3,3
t755,w372,1,1
t420,w128,3,3
t742,w57,5,5
t92,w450,3,3
t275,w694,3,3
t532,w385,4,5
t690,w274,1,1
t130,w265,5,5
t830,w682,3,3
t1042,w549,3,3
t46,w764,2,2
t732,w626,5,5
t572,w528,5,5
t87,w32,3,3
t908,w549,3,3
t266,w55,5,5
t1049,w539,5,5
t147,w666,5,5
t923,w502,3,3
t717,w556,3,3
t613,w335,1,3
t839,w657,2,3
t798,w696,1,3
t852,w440,1,1
t429,w777,4,3
t721,w290,5,5
t387,w780,3,2
t455,w521,3,3
t610,w50,4,3
t434,w626,5,1
t117,w267,5,1
t201,w77,5,3
t512,w786,3,3
t6,w18,1,3
t385,w635,4,1
t229,w261,3,3
t1009,w440,5,5
t318,w279,1,1
t211,w255,3,3
t1045,w137,3,3
t437,w788,5,5
t128,w712,2,3
t827,w736,3,3
t1043,w529,2,3
t350,w743,3,3
t656,w11,5,5
t110,w738,3,2
t1038,w510,3,3
t430,w654,2,3
t425,w286,3,3
t1006,w268,5,5
t624,w752,1,3
t185,w344,3,3
t491,w176,5,5
t767,w280,3,3
t123,w268,1,3
t316,w475,2,3
t695,w156,2,2
t941,w182,4,3
t834,w624,5,5
t347,w410,5,5
t867,w560,4,5
t614,w240,1,3
t795,w630,5,5
t1044,w594,3,3
t296,w539,3,3
t934,w506,5,5
t689,w492,2,2
t438,w426,3,3
t528,w80,3,3
t341,w6,2,2
t701,w608,5,5
t476,w289,1,5
t278,w43,3,3
t401,w305,1,1
t213,w688,3,1
t787,w215,3,3
t814,w351,5,5
t868,w114,2,5
t965,w357,3,3
t693,w396,5,5
t367,w625,3,3
t273,w422,3,3
t884,w162,3,3
t316,w16,4,3
t64,w629,5,5
t625,w584,5,5
t161,w764,3,3
t88,w373,2,2
t882,w395,5,5
t550,w494,4,5
t854,w475,5,5
t571,w554,1,3
t405,w372,1,3
t528,w520,3,3
t789,w655,3,3
t947,w561,1,5
t1019,w700,5,5
t808,w313,2,3
t352,w618,3,3
t770,w578,5,5
t821,w737,5,5
t166,w402,3,3
t818,w750,5,5
t676,w74,3,3
t94,w769,5,5
t278,w787,3,3
t883,w507,5,5
t327,w188,3,3
t1019,w604,5,5
t782,w600,3,3
t422,w168,3,3
t405,w772,1,3
t561,w358,4,1
t1019,w382,5,5
t699,w420,2,3
t589,w178,3,2
t757,w540,5,2
t130,w429,5,5
t45,w494,5,5
t554,w787,1,1
t827,w613,1,3
t467,w65,5,5
t286,w806,2,2
t211,w642,1,3
t481,w203,5,5
t780,w431,4,3
t949,w112,3,3
t873,w498,3,3
t689,w440,3,2
t195,w56,3,3
t967,w62,5,5
t367,w169,3,3
t231,w341,1,3
t147,w629,5,5
t316,w642,4,3
t435,w534,3,3
t937,w158,5,5
t307,w192,3,3
t711,w716,3,3
t75,w520,3,3
t749,w743,3,3
t583,w333,1,5
t385,w426,1,1
t60,w304,5,5
t466,w596,3,3
t1003,w767,5,3
t323,w192,5,5
t37,w554,3,3
t307,w216,3,3
t284,w277,3,3
t949,w393,1,3
t1036,w58,3,3
t742,w213,5,5
t176,w499,5,5
t597,w681,1,3
t726,w741,3,3
t285,w603,5,5
t647,w598,3,3
t776,w277,3,3
t538,w54,5,5
t251,w667,5,4
t357,w728,3,5
t974,w787,3,3
t409,w67,3,3
t1004,w171,3,3
t263,w454,5,5
t561,w557,3,1
t363,w515,4,4
t948,w364,5,5
t767,w633,3,3
t974,w387,3,3
t113,w111,5,5
t385,w752,1,1
t364,w429,5,5
t564,w477,3,3
t481,w515,5,5
t561,w583,1,1
t832,w414,3,3
t824,w277,5,5
t160,w473,3,3
t1020,w400,5,5
t198,w361,3,3
t1010,w1,5,5
t192,w245,1,5
t829,w633,3,3
t561,w763,3,1
t604,w322,4,1
t634,w533,3,3
t409,w113,1,3
t807,w54,3,3
t88,w787,3,2
t957,w498,5,5
t203,w714,3,3
t515,w268,3,3
t405,w526,1,3
t154,w825,5,5
t495,w59,3,3
t16,w115,3,3
t284,w386,3,3
t1004,w821,3,3
t1002,w802,3,3
t720,w578,4,5
t603,w292,3,3
t364,w213,5,5
t991,w496,5,5
t980,w713,5,5
t774,w795,5,5
t692,w311,1,3
t1042,w347,3,3
t820,w453,3,3
t51,w745,5,5
t10,w336,3,3
t1003,w495,3,3
t611,w753,3,3
t893,w209,3,3
t1045,w467,3,3
t88,w360,3,2
t133,w234,5,5
t685,w747,3,3
t250,w688,5,5
t851,w452,3,3
t639,w444,1,1
t877,w45,3,3
t66,w444,5,5
t252,w155,1,1
t833,w199,3,3
t51,w393,5,5
t804,w450,1,3
t764,w376,1,3
t497,w101,5,5
t949,w179,3,3
t697,w277,3,3
t57,w434,3,3
t184,w51,5,5
t37,w457,1,3
t308,w821,3,3
t864,w391,5,5
t999,w575,3,3
t949,w824,3,3
t871,w264,4,5
t858,w421,3,3
t41,w672,5,5
t221,w706,3,3
t223,w73,5,4
t200,w151,1,1
t354,w401,4,4
t531,w758,5,5
t430,w421,2,3
t145,w59,3,2
t1041,w235,5,3
t423,w155,5,5
t72,w112,3,3
t1036,w286,3,3
t129,w830,5,5
t195,w722,1,3
t846,w61,5,4
t198,w559,3,3
t925,w48,3,1
t516,w646,3,3
t521,w334,5,5
t690,w10,2,1
t506,w461,5,4
t120,w159,4,4
t706,w510,3,3
t467,w594,5,5
t909,w578,1,5
t733,w61,1,5
t970,w454,3,3
t618,w403,1,3
t351,w820,5,5
t881,w754,5,3
t273,w131,3,3
t634,w780,3,3
t805,w253,2,2
t774,w236,5,5
t255,w474,3,3
t603,w542,3,3
t388,w251,3,3
t269,w361,2,2
t899,w335,5,5
t553,w599,5,5
